Date,Open,High,Low,Close,Volume,Trades,Value
2000-01-04,1.02,NA,NA,1.02,NA,NA,NA
2000-01-05,1.02,NA,NA,1.02,NA,NA,NA
2000-01-10,1.02,NA,NA,1.02,NA,NA,NA
2000-01-11,1.02,NA,NA,1.02,NA,NA,NA
2000-01-12,1.02,NA,NA,1.02,NA,NA,NA
2000-01-13,1.02,NA,NA,1.03,NA,NA,NA
2000-01-14,1.03,NA,NA,1.03,NA,NA,NA
2000-01-17,1.03,NA,NA,1.03,NA,NA,NA
2000-01-18,1.03,NA,NA,1.03,NA,NA,NA
2000-01-19,1.03,NA,NA,1.03,NA,NA,NA
2000-01-20,1.03,NA,NA,1.03,NA,NA,NA
2000-01-21,1.03,NA,NA,1.03,NA,NA,NA
2000-01-24,1.03,NA,NA,1.03,NA,NA,NA
2000-01-25,1.03,NA,NA,1.03,NA,NA,NA
2000-01-26,1.03,NA,NA,1.05,NA,NA,NA
2000-01-27,1.05,NA,NA,1.05,NA,NA,NA
2000-01-28,1.05,NA,NA,1.10,NA,NA,NA
2000-01-31,1.10,NA,NA,1.10,NA,NA,NA
2000-02-01,1.10,NA,NA,1.05,NA,NA,NA
2000-02-02,1.05,NA,NA,1.05,NA,NA,NA
2000-02-03,1.05,NA,NA,1.05,NA,NA,NA
2000-02-04,1.05,NA,NA,1.00,NA,NA,NA
2000-02-07,1.00,NA,NA,1.00,NA,NA,NA
2000-02-08,1.00,NA,NA,0.96,NA,NA,NA
2000-02-09,0.96,NA,NA,0.96,NA,NA,NA
2000-02-10,0.96,NA,NA,0.93,NA,NA,NA
2000-02-11,0.93,NA,NA,0.93,NA,NA,NA
2000-02-14,0.93,NA,NA,0.93,NA,NA,NA
2000-02-15,0.93,NA,NA,0.93,NA,NA,NA
2000-02-16,0.93,NA,NA,0.93,NA,NA,NA
2000-02-17,0.93,NA,NA,0.93,NA,NA,NA
2000-02-18,0.93,NA,NA,0.93,NA,NA,NA
2000-02-21,0.93,NA,NA,0.93,NA,NA,NA
2000-02-22,0.93,NA,NA,0.93,NA,NA,NA
2000-02-23,0.93,NA,NA,0.93,NA,NA,NA
2000-02-24,0.93,NA,NA,0.97,NA,NA,NA
2000-02-25,0.97,NA,NA,1.01,NA,NA,NA
2000-02-28,1.01,NA,NA,1.06,NA,NA,NA
2000-02-29,1.06,NA,NA,1.11,NA,NA,NA
2000-03-01,1.11,NA,NA,1.16,NA,NA,NA
2000-03-02,1.16,NA,NA,1.16,NA,NA,NA
2000-03-03,1.16,NA,NA,1.16,NA,NA,NA
2000-03-06,1.16,NA,NA,1.17,NA,NA,NA
2000-03-07,1.17,NA,NA,1.17,NA,NA,NA
2000-03-08,1.17,NA,NA,1.17,NA,NA,NA
2000-03-09,1.17,NA,NA,1.17,NA,NA,NA
2000-03-10,1.17,NA,NA,1.17,NA,NA,NA
2000-03-13,1.17,NA,NA,1.17,NA,NA,NA
2000-03-14,1.17,NA,NA,1.17,NA,NA,NA
2000-03-17,1.17,NA,NA,1.17,NA,NA,NA
2000-03-20,1.17,NA,NA,1.17,NA,NA,NA
2000-03-21,1.17,NA,NA,1.17,NA,NA,NA
2000-03-22,1.17,NA,NA,1.17,NA,NA,NA
2000-03-23,1.17,NA,NA,1.17,NA,NA,NA
2000-03-24,1.17,NA,NA,1.17,NA,NA,NA
2000-03-27,1.17,NA,NA,1.17,NA,NA,NA
2000-03-28,1.17,NA,NA,1.17,NA,NA,NA
2000-03-29,1.17,NA,NA,1.17,NA,NA,NA
2000-03-30,1.17,NA,NA,1.20,NA,NA,NA
2000-03-31,1.20,NA,NA,1.20,NA,NA,NA
2000-04-03,1.20,NA,NA,1.20,NA,NA,NA
2000-04-04,1.20,NA,NA,1.20,NA,NA,NA
2000-04-05,1.20,NA,NA,1.20,NA,NA,NA
2000-04-06,1.20,NA,NA,1.20,NA,NA,NA
2000-04-07,1.20,NA,NA,1.20,NA,NA,NA
2000-04-10,1.20,NA,NA,1.20,NA,NA,NA
2000-04-11,1.20,NA,NA,1.20,NA,NA,NA
2000-04-12,1.20,NA,NA,1.20,NA,NA,NA
2000-04-13,1.20,NA,NA,1.20,NA,NA,NA
2000-04-14,1.20,NA,NA,1.20,NA,NA,NA
2000-04-17,1.20,NA,NA,1.25,NA,NA,NA
2000-04-18,1.25,NA,NA,1.25,NA,NA,NA
2000-04-19,1.25,NA,NA,1.25,NA,NA,NA
2000-04-20,1.25,NA,NA,1.25,NA,NA,NA
2000-04-25,1.25,NA,NA,1.25,NA,NA,NA
2000-04-26,1.25,NA,NA,1.25,NA,NA,NA
2000-04-27,1.25,NA,NA,1.25,NA,NA,NA
2000-04-28,1.25,NA,NA,1.26,NA,NA,NA
2000-05-02,1.26,NA,NA,1.26,NA,NA,NA
2000-05-03,1.26,NA,NA,1.26,NA,NA,NA
2000-05-04,1.26,NA,NA,1.30,NA,NA,NA
2000-05-05,1.30,NA,NA,1.30,NA,NA,NA
2000-05-08,1.30,NA,NA,1.30,NA,NA,NA
2000-05-09,1.30,NA,NA,1.30,NA,NA,NA
2000-05-10,1.30,NA,NA,1.30,NA,NA,NA
2000-05-11,1.30,NA,NA,1.30,NA,NA,NA
2000-05-12,1.30,NA,NA,1.30,NA,NA,NA
2000-05-15,1.30,NA,NA,1.30,NA,NA,NA
2000-05-16,1.30,NA,NA,1.35,NA,NA,NA
2000-05-17,1.35,NA,NA,1.41,NA,NA,NA
